mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
31	29	116	0.25		1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	517									
31	29	465/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	518									
31	29	233/2	0.0		1/4	1/4	FiguredBass	4/4	2	1	0										1/8	5	4_		
31	29	233/2	0.25		1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	519									
31	29	467/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	520									
31	29	117	0.0		3/8	3/8	FiguredBass	4/4	2	1	0										1/8	3_			
31	29	117	0.25		3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	521									
31	29	469/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	522									
31	29	235/2	0.0		1/2	1/2	FiguredBass	4/4	2	1	0										1/8	6			
31	29	235/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	523									
31	29	118	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	524									
31	29	237/2	0.0		3/4	3/4	FiguredBass	4/4	2	1	0										1/8	5	4		
31	29	237/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	525									
31	29	119	0.0		7/8	7/8	FiguredBass	4/4	2	1	0										1/8	7	3		
31	29	119	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	526									
32	30	239/2	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	527	ornamentShortTrill								
32	30	120	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	528									
32	30	481/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	529									
32	30	241/2	0.25		1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	530									
32	30	483/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	531									
32	30	121	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	532									
32	30	485/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	533									
32	30	243/2	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	534									
32	30	487/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	535									
32	30	122	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	536									
32	30	489/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	537									
32	30	245/2	0.25		3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	538									
32	30	491/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	539									
32	30	123	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	540									
32	30	493/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	541									
32	30	239/2	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	542									
32	30	121	0.0		3/8	3/8	FiguredBass	4/4	2	1	0										1/8	7			
32	30	121	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	543									
32	30	243/2	1.0		1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	544									
32	30	123	0.0		7/8	7/8	FiguredBass	4/4	2	1	0										1/8	7			
32	30	123	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	545									
33	31	247/2	0.25		0	0	Chord	4/4	1	1	1/16			1/16	1	546									
33	31	495/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	547									
33	31	124	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	548									
33	31	497/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	549									
33	31	249/2	0.25		1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	550									
33	31	499/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	551									
33	31	125	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	552									
33	31	501/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	553									
33	31	251/2	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	554									
33	31	503/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	555									
33	31	126	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	556									
33	31	505/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	557									
33	31	253/2	0.75		3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	558	ornamentShortTrill								
33	31	509/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	559									
33	31	247/2	0.0		0	0	FiguredBass	4/4	2	1	0										1/4	_			
33	31	247/2	0.25		0	0	Chord	4/4	2	1	1/16			1/16	1	560									
33	31	495/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	561									
33	31	124	0.25		1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	562									
33	31	497/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	563									
33	31	249/2	0.0		1/4	1/4	FiguredBass	4/4	2	1	0										1/4	6	5_		
33	31	249/2	0.25		1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	564									
33	31	499/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	565									
33	31	125	0.25		3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	566									
33	31	501/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	567									
33	31	251/2	0.25		1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	568									
33	31	503/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	569									
33	31	126	0.0		5/8	5/8	FiguredBass	4/4	2	1	0										1/16	6			
33	31	126	0.25		5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	570									
33	31	505/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	571									
33	31	253/2	0.0		3/4	3/4	FiguredBass	4/4	2	1	0										1/4	3_			
33	31	253/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	572									
33	31	127	0.0		7/8	7/8	FiguredBass	4/4	2	1	0										1/8	7			
33	31	127	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	573									
34	32	255/2	0.0		0	0	StaffText	4/4	1	1	0							)							
34	32	255/2	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	574									
34	32	128	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	575									
34	32	513/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	576									
34	32	257/2	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	577									
34	32	129	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	578									
34	32	259/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	579									
34	32	130	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	580									
34	32	261/2	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	581									
34	32	131	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	582									
34	32	255/2	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	583									
34	32	129	0.0		3/8	3/8	FiguredBass	4/4	2	1	0										1/8	6			
34	32	129	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	584									
34	32	259/2	0.0		1/2	1/2	FiguredBass	4/4	2	1	0										1/16	7			
34	32	259/2	0.25		1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	585									
34	32	519/4	0.0		9/16	9/16	FiguredBass	4/4	2	1	0										3/16	7_			
34	32	519/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	586									
34	32	130	0.25		5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	587									
34	32	521/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	588									
34	32	261/2	0.0		3/4	3/4	FiguredBass	4/4	2	1	0										1/16	7			
34	32	261/2	0.25		3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	589									
34	32	523/4	0.0		13/16	13/16	FiguredBass	4/4	2	1	0										3/16	7_			
34	32	523/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	590									
34	32	131	0.25		7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	591									
34	32	525/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	592									
35	33	263/2	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	593									
35	33	132	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	594									
35	33	265/2	0.25		1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	595									
35	33	531/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	596									
35	33	133	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	597	ornamentShortTrill								
35	33	533/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	598									
35	33	267/2	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	599	ornamentShortTrill								
35	33	535/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	600									
35	33	134	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	601									
35	33	537/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	602									
35	33	269/2	0.75		3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	603	ornamentShortTrill								
35	33	541/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	604									
35	33	263/2	0.0		0	0	FiguredBass	4/4	2	1	0										1/16	7			
35	33	263/2	0.25		0	0	Chord	4/4	2	1	1/16			1/16	1	605									
35	33	527/4	0.0		1/16	1/16	FiguredBass	4/4	2	1	0										3/16	7_			
35	33	527/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	606									
35	33	132	0.25		1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	607									
35	33	529/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	608									
35	33	265/2	0.0		1/4	1/4	FiguredBass	4/4	2	1	0										1/8	7			
35	33	265/2	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	609									
35	33	133	0.0		3/8	3/8	FiguredBass	4/4	2	1	0										1/8	6	5		
35	33	133	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	610									
35	33	267/2	0.0		1/2	1/2	FiguredBass	4/4	2	1	0										1/8	4+			
35	33	267/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	611									
35	33	134	0.0		5/8	5/8	FiguredBass	4/4	2	1	0										1/8	6_			
35	33	134	0.25		5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	612									
35	33	537/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	613									
35	33	269/2	0.0		3/4	3/4	FiguredBass	4/4	2	1	0										1/4	3_			
35	33	269/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	614									
35	33	135	0.0		7/8	7/8	FiguredBass	4/4	2	1	0										1/8	7			
35	33	135	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	615									
36	34		0.5	1	0	0	Chord	4/4	1	1	1/8			1/8	1	616									
36	34		0.5	1	0	0	Chord	4/4	2	1	1/8			1/8	1	617									
37	34	271/2	2.0	2	0	0	Chord	4/4	1	1	1/2			1/2	1	618									
37	34	271/2	2.0	2	0	0	Chord	4/4	2	1	1/2			1/2	1	619									
