mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
59	57	187	191	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	488												
59	57	375/2	383/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	489												
59	57	188	192	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	490												
60	58	377/2	385/2	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	491												
60	58	381/2	389/2	0.75		1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	492												
60	58	765/4	781/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	493												
60	58	377/2	385/2	0.0		0	0	FiguredBass	3/4	2	1	0												3/4	6_			
60	58	377/2	385/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	494												
60	58	189	193	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	495												
60	58	379/2	387/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	496												
60	58	190	194	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	497												
60	58	381/2	389/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	498												
60	58	191	195	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	499												
61	59	383/2	391/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	500												
61	59	192	196	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	501												
61	59	385/2	393/2	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	502												
61	59	193	197	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	503												
61	59	387/2	395/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	504												
61	59	194	198	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	505												
61	59	383/2	391/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	3_			
61	59	383/2	391/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	506												
61	59	192	196	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	507												
61	59	385/2	393/2	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/2	5/_			
61	59	385/2	393/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	508												
61	59	193	197	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	509												
61	59	387/2	395/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	510												
61	59	194	198	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	511												
62	60	389/2	397/2	0.0		0	0	StaffText	3/4	1	1	0						)										
62	60	389/2	397/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	512	ornamentShortTrill											
62	60	391/2	399/2	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	513												
62	60	393/2	401/2	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	514												
62	60	389/2	397/2	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	515												
63	61	395/2	403/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	516	ornamentShortTrill											
63	61	198	202	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	517												
63	61	397/2	405/2	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	518												
63	61	199	203	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	519												
63	61	399/2	407/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	520												
63	61	200	204	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	521												
63	61	395/2	403/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/2	4+			
63	61	395/2	403/2	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	522												
64	62	401/2	409/2	1.5		0	0	Chord	3/4	1	1	3/8		1/4	3/2	523												
64	62	202	206	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	524												
64	62	405/2	413/2	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	525												
64	62	401/2	409/2	0.0		0	0	FiguredBass	3/4	2	1	0												3/4	6_			
64	62	401/2	409/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	526												
64	62	201	205	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	527												
64	62	403/2	411/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	528												
64	62	202	206	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	529												
64	62	405/2	413/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	530												
65	63	407/2	415/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	531												
65	63	204	208	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	532												
65	63	409/2	417/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	533	ornamentShortTrill											
65	63	206	210	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	534												
65	63	407/2	415/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	6	5		
65	63	407/2	415/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	535												
65	63	409/2	417/2	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/4	4			
65	63	409/2	417/2	2.0		1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	536												
65	63	411/2	419/2	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	3			
66	64	413/2	421/2	0.0		0	0	StaffText	3/4	1	1	0						)										
66	64	413/2	421/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	537												
66	64	415/2	423/2	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	538												
66	64	417/2	425/2	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	539												
66	64	415/2	423/2	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	540												
66	64	417/2	425/2	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	541												
66	64	413/2	421/2	0.0		0	0	StaffText	3/4	2	1	0						)										
66	64	413/2	421/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	542												
66	64	415/2	423/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	543												
66	64	208	212	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	544												
66	64	417/2	425/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	545												
66	64	209	213	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	546												
67	65	419/2	427/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	547	ornamentShortTrill											
67	65	210	214	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	548												
67	65	421/2	429/2	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	549												
67	65	211	215	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	550												
67	65	423/2	431/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	551												
67	65	212	216	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	552												
67	65	419/2	427/2	0.5		0	0	Chord	3/4	1	2	1/8		1/8	1	553												
67	65	210	214	0.5		1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	554												
67	65	421/2	429/2	0.5		1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	555												
67	65	211	215	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	556												
67	65	423/2	431/2	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	557												
67	65	212	216	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	558												
67	65	419/2	427/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	559												
67	65	421/2	429/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	560												
67	65	423/2	431/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	561												
68	66	425/2	433/2	0.0		0	0	StaffText	3/4	1	1	0						)										
68	66	425/2	433/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	562												
68	66	427/2	435/2	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	563												
68	66	429/2	437/2	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	564												
68	66	425/2	433/2	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	565												
68	66	427/2	435/2	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	566												
68	66	429/2	437/2	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	567												
68	66	425/2	433/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	6			
68	66	425/2	433/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	568												
68	66	427/2	435/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	569												
68	66	214	218	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	570												
68	66	429/2	437/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	571												
68	66	215	219	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	572												
69	67	431/2	439/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	573												
69	67	216	220	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	574												
69	67	433/2	441/2	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	575												
69	67	217	221	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	576												
69	67	435/2	443/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	577												
69	67	218	222	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	578												
69	67	431/2	439/2	0.5		0	0	Chord	3/4	1	2	1/8		1/8	1	579												
69	67	216	220	0.5		1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	580												
69	67	433/2	441/2	0.5		1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	581												
69	67	217	221	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	582												
69	67	435/2	443/2	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	583												
69	67	218	222	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	584												
69	67	431/2	439/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	585												
69	67	433/2	441/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	586												
69	67	435/2	443/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	587												
70	68	437/2	445/2	0.0		0	0	StaffText	3/4	1	1	0						)										
70	68	437/2	445/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	588												
70	68	439/2	447/2	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	589												
70	68	441/2	449/2	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	590												
70	68	437/2	445/2	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	591												
70	68	439/2	447/2	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	592												
70	68	441/2	449/2	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	593												
70	68	437/2	445/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	594												
70	68	439/2	447/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	595												
70	68	220	224	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	596												
70	68	441/2	449/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	597												
70	68	221	225	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	598												
71	69	443/2	451/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	599												
71	69	222	226	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	600												
71	69	445/2	453/2	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	601												
71	69	223	227	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	602												
71	69	447/2	455/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	603												
71	69	224	228	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	604												
71	69	443/2	451/2	0.5		0	0	Chord	3/4	1	2	1/8		1/8	1	605												
71	69	222	226	0.5		1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	606												
71	69	445/2	453/2	0.5		1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	607												
71	69	223	227	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	608												
71	69	447/2	455/2	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	609												
71	69	224	228	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	610												
71	69	443/2	451/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	611												
71	69	445/2	453/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	612												
71	69	447/2	455/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	613												
72	70	449/2	457/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	614												
72	70	225	229	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	615												
72	70	451/2	459/2	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	616												
72	70	226	230	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	617												
72	70	453/2	461/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	618												
72	70	227	231	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	619												
72	70	449/2	457/2	0.5		0	0	Chord	3/4	1	2	1/8		1/8	1	620												
72	70	225	229	0.5		1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	621												
72	70	451/2	459/2	0.5		1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	622												
72	70	226	230	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	623												
72	70	453/2	461/2	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	624												
72	70	227	231	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	625												
72	70	449/2	457/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	626												
72	70	451/2	459/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	627												
72	70	453/2	461/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	628												
73	71	455/2	463/2	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	629	ornamentShortTrill											
73	71	455/2	463/2	3.0		0	0	Chord	3/4	1	2	3/4		1/2	3/2	630												
73	71	455/2	463/2	0.0		0	0	StaffText	3/4	2	1	0						)										
73	71	455/2	463/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	631												
73	71	457/2	465/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	632												
73	71	459/2	467/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	633												
74	72	463/2	471/2	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	634												
74	72	465/2	473/2	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	635												
74	72	461/2	469/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	636												
74	72	231	235	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	637												
74	72	463/2	471/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	638												
74	72	232	236	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	639												
74	72	465/2	473/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	640												
74	72	233	237	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	641												
75	73	467/2	475/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	642												
75	73	234	238	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	643												
75	73	469/2	477/2	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	644												
75	73	235	239	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	645												
75	73	471/2	479/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	646												
75	73	236	240	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	647												
75	73	467/2	475/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	648												
75	73	469/2	477/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	649												
75	73	471/2	479/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	650												
76	74	473/2	481/2	0.0		0	0	StaffText	3/4	1	1	0						)										
76	74	473/2	481/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	651												
76	74	475/2	483/2	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	652												
76	74	477/2	485/2	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	653												
76	74	473/2	481/2	0.0		0	0	FiguredBass	3/4	2	1	0												3/4	6_			
76	74	473/2	481/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	654												
76	74	237	241	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	655												
76	74	475/2	483/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	656												
76	74	238	242	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	657												
76	74	477/2	485/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	658												
76	74	239	243	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	659												
77	75	479/2	487/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	660	ornamentShortTrill											
77	75	240	244	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	661												
77	75	481/2	489/2	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	662												
77	75	241	245	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	663												
77	75	483/2	491/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	664												
77	75	242	246	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	665												
77	75	479/2	487/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	666												
77	75	481/2	489/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	667												
77	75	483/2	491/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	668												
78	76	485/2	493/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	669												
78	76	487/2	495/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	670	ornamentShortTrill											2
78	76	245	249	0.25		5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	671												2
78	76	981/4	997/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	672												
78	76	485/2	493/2	0.0		0	0	FiguredBass	3/4	2	1	0												3/4	6_			
78	76	485/2	493/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	673												
78	76	243	247	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	674												
78	76	487/2	495/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	675												
78	76	244	248	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	676												
78	76	489/2	497/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	677												
78	76	245	249	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	678												
79	77	491/2	499/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	679												
79	77	493/2	501/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	680	ornamentShortTrill											3
79	77	248	252	0.25		5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	681												3
79	77	993/4	1009/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	682												
79	77	491/2	499/2	0.0		0	0	FiguredBass	3/4	2	1	0												3/4	6	5_		
79	77	491/2	499/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	683												
79	77	246	250	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	684												
79	77	493/2	501/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	685												
79	77	247	251	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	686												
79	77	495/2	503/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	687												
79	77	248	252	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	688												
80	78	497/2	505/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	689												
80	78	499/2	507/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	690	ornamentShortTrill											4
80	78	251	255	0.25		5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	691												4
80	78	1005/4	1021/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	692												
80	78	497/2	505/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	_			
80	78	497/2	505/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	693												
80	78	249	253	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	694												
80	78	499/2	507/2	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/2	6_			
80	78	499/2	507/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	695												
80	78	250	254	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	696												
80	78	501/2	509/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	697												
80	78	251	255	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	698												
81	79	503/2	511/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	699												
81	79	505/2	513/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	700	ornamentShortTrill											5
81	79	254	258	0.25		5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	701												5
81	79	1017/4	1033/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	702												
81	79	503/2	511/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	7_			
81	79	503/2	511/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	703												
81	79	252	256	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	704												
81	79	505/2	513/2	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/2	6_			
81	79	505/2	513/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	705												
81	79	253	257	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	706												
81	79	507/2	515/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	707												
81	79	254	258	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	708												
82	80	509/2	517/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	709												
82	80	511/2	519/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	710	ornamentShortTrill											6
82	80	257	261	0.25		5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	711												6
82	80	1029/4	1045/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	712												
82	80	509/2	517/2	0.0		0	0	FiguredBass	3/4	2	1	0												3/4	5/_			
82	80	509/2	517/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	713												
82	80	255	259	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	714												
82	80	511/2	519/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	715												
82	80	256	260	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	716												
82	80	513/2	521/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	717												
82	80	257	261	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	718												
83	81	515/2	523/2	0.0		0	0	StaffText	3/4	1	1	0						)										
83	81	515/2	523/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	719												
83	81	517/2	525/2	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	720												
83	81	519/2	527/2	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	721												
83	81	515/2	523/2	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	722												
84	82	521/2	529/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	723												
84	82	261	265	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	724												
84	82	523/2	531/2	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	725												
84	82	262	266	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	726												
84	82	525/2	533/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	727												
84	82	263	267	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	728												
84	82	521/2	529/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	5/			
84	82	521/2	529/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	729												
85	83	527/2	535/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	730												
85	83	264	268	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	731												
85	83	529/2	537/2	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	732												
85	83	265	269	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	733												
85	83	531/2	539/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	734												
85	83	266	270	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	735												
85	83	527/2	535/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	736												
86	84	533/2	541/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	737												
86	84	267	271	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	738												
86	84	535/2	543/2	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	739												
86	84	268	272	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	740												
86	84	537/2	545/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	741												
86	84	269	273	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	742												
86	84	533/2	541/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	5/			
86	84	533/2	541/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	743												
87	85	539/2	547/2	0.0		0	0	StaffText	3/4	1	1	0						)										
87	85	539/2	547/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	744	ornamentShortTrill											
87	85	541/2	549/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	745												
87	85	272	276	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	746												
87	85	539/2	547/2	0.0		0	0	StaffText	3/4	2	1	0						)										
87	85	539/2	547/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	747												
87	85	541/2	549/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	748												
87	85	543/2	551/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	749												
88	86	545/2	553/2	0.0		0	0	StaffText	3/4	1	1	0						)										
88	86	545/2	553/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	750	ornamentShortTrill											
88	86	547/2	555/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	751												
88	86	275	279	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	752												
